	14458.ERR2373132	14458.ERR2373099	14458.ERR2373141	14458.ERR2373059	14458.ERR2373065	14458.ERR2373066	14458.ERR2373070	14458.ERR2373071	14458.ERR2373079	14458.ERR2373082	14458.ERR2373084	14458.ERR2373057	14458.ERR2373104	14458.ERR2373102	14458.ERR2373105	14458.ERR2373142	14458.ERR2373049	14458.ERR2373051	14458.ERR2373054	14458.ERR2373088	14458.ERR2373130	14458.ERR2373108	14458.ERR2373131	14458.ERR2373113	14458.ERR2373135	14458.ERR2373120	14458.ERR2373116	14458.ERR2373126	14458.ERR2373137
G000014205	113.0	255.0	48.0	338.0	575.0	3136.0	270.0	1279.0	243.0	2013.0	1686.0	734.0	943.0	2854.0	1020.0	151.0	2496.0	1114.0	2391.0	5638.0	1724.0	1534.0	710.0	1316.0	251.0	510.0	477.0	3060.0	400.0
G000014245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000014385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000014425	0	0	0	0	2.0	0	0	0	17.0	0	0	2.0	6.0	1.0	0	0	0	0	2.0	0	101.0	21.0	0	0	0	115.0	0	0	0
G000014445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000014465	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000014505	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0
G000014525	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	4.0	1.0	0
G000014825	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000014925	1.0	1.0	1.0	2.0	1.0	4.0	4.0	1.0	4.0	1.0	3.0	1.0	1.0	12.0	2.0	2.0	8.0	3.0	10.0	2.0	3.0	3.0	9.0	2.0	1.0	7.0	7.0	8.0	1.0
G000014965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000015245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000015285	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000015345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000015505	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000015565	0	1.0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000015725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000015745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000015885	1.0	7.0	2.0	1.0	3.0	13.0	3.0	7.0	1.0	8.0	18.0	100.0	0	937.0	6.0	9.0	13.0	12.0	33.0	31.0	59.0	6.0	90.0	10.0	41.0	7.0	10.0	277.0	82.0
G000016065	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000016165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000016325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000016345	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000016505	2.0	3.0	0	4.0	16.0	46.0	0	10.0	0	4.0	2.0	5.0	4.0	17.0	2.0	0	2.0	1.0	11.0	4.0	7.0	1.0	1.0	4.0	1.0	2.0	4.0	12.0	1.0
G000016525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000016565	0	3.0	0	0	2.0	0	4.0	0	0	0	0	0	2.0	0	0	0	0	4.0	4.0	0	0	0	2.0	1.0	0	0	0	0	0
G000016765	0	2.0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0
G000016825	0	0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	5.0	0	1.0	0	5.0	12.0	4.0	0	0	0	0	3.0	0
G000016985	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0	4.0	0	1.0	0	0	4.0	1.0
G000017005	154.0	305.0	29.0	623.0	977.0	5041.0	476.0	1004.0	282.0	4113.0	1477.0	727.0	927.0	5533.0	2047.0	132.0	558.0	641.0	7483.0	3878.0	1550.0	532.0	334.0	1328.0	515.0	482.0	952.0	4305.0	461.0
G000017245	0	5.0	1.0	1.0	1.0	4.0	2.0	3.0	1.0	1.0	7.0	12.0	0	103.0	2.0	4.0	6.0	5.0	14.0	12.0	15.0	2.0	18.0	2.0	4.0	2.0	4.0	59.0	12.0
G000017305	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000017405	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000017425	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000017465	6.0	10.0	19.0	0	3.0	4.0	7.0	34.0	12.0	10.0	28.0	4.0	1.0	25.0	5.0	13.0	2.0	23.0	21.0	75.0	152.0	2.0	36.0	171.0	48.0	32.0	34.0	32.0	6.0
G000017545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000017585	0	0	0	0	1.0	2.0	2.0	1.0	5.0	1.0	4.0	1.0	0	2.0	3.0	0	1.0	6.0	4.0	5.0	2.0	1.0	0	3.0	1.0	1.0	3.0	44.0	0
G000017645	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0
G000017705	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0
G000018285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000018325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000018665	6.0	30.0	1.0	0	0	0	4.0	3.0	1.0	5.0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	1.0	2.0	0	1.0	2.0	6.0	1.0	0
G000018685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	1.0	0
G000018785	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	3.0	0	1.0	0	0	3.0	1.0
G000018885	0	0	0	0	0	1.0	0	0	1.0	0	1.0	1.0	0	5.0	0	1.0	1.0	0	2.0	1.0	0	1.0	4.0	0	1.0	1.0	2.0	2.0	0
G000019165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000019205	0	0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	0	1.0	2.0	2.0	4.0	0	0	0	1.0	0	0	1.0	1.0	0
G000019405	1.0	6.0	0	0	1.0	1.0	3.0	4.0	1.0	1.0	3.0	7.0	7.0	40.0	2.0	2.0	2.0	3.0	11.0	12.0	9.0	1.0	9.0	1.0	4.0	7.0	4.0	38.0	5.0
G000019745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000019785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	2.0	0	0
G000019905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000019945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000020025	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000020045	1.0	1.0	2.0	0	1.0	2.0	0	1.0	0	0	0	0	2.0	0	2.0	2.0	0	0	1.0	0	0	0	7.0	3.0	0	0	0	0	0
G000020205	2461.0	3477.0	1977.0	89.0	1576.0	1831.0	4917.0	857.0	1066.0	1394.0	918.0	157.0	1045.0	435.0	1072.0	649.0	1336.0	1778.0	1594.0	593.0	551.0	357.0	3988.0	1091.0	771.0	716.0	1486.0	937.0	327.0
G000020605	0	4.0	1.0	0	0	0	10.0	0	0	0	2.0	0	1.0	1.0	1.0	0	0	4.0	0	8.0	0	0	2.0	2.0	0	0	2.0	5.0	1.0
G000021025	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0
G000021045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000021545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G000021885	1.0	3.0	0	0	2.0	4.0	3.0	3.0	1.0	3.0	8.0	25.0	0	191.0	2.0	4.0	8.0	5.0	15.0	19.0	12.0	3.0	24.0	3.0	9.0	3.0	4.0	62.0	20.0
G000021925	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000022005	0	8.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0
G000022025	0	0	0	1.0	0	2.0	0	0	1.0	0	1.0	1.0	0	4.0	1.0	1.0	3.0	0	4.0	1.0	1.0	2.0	3.0	0	1.0	4.0	2.0	4.0	0
G000022065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000022305	2.0	5.0	0	2.0	2.0	0	5.0	0	1.0	2.0	3.0	0	0	0	0	0	2.0	0	7.0	0	0	0	2.0	3.0	0	0	2.0	0	1.0
G000022325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000022905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000022965	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000023145	0	0	1.0	0	2.0	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	2.0	4.0	0
G000023205	0	3.0	2.0	1.0	3.0	3.0	9.0	0	8.0	2.0	3.0	1.0	1.0	12.0	2.0	1.0	8.0	3.0	10.0	2.0	2.0	3.0	8.0	1.0	1.0	6.0	7.0	8.0	1.0
G000023225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000023285	12.0	45.0	37.0	15.0	43.0	95.0	23.0	42.0	84.0	27.0	90.0	52.0	82.0	151.0	50.0	342.0	79.0	87.0	153.0	220.0	307.0	51.0	494.0	456.0	233.0	100.0	0	80.0	63.0
G000023585	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000023605	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000023725	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000023745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000023845	0	0	136.0	0	10.0	0	2.0	0	12.0	0	0	8.0	259.0	40.0	2.0	18.0	0	2.0	27.0	68.0	19.0	0	31.0	1.0	85.0	34.0	0	5.0	0
G000023885	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000023905	42.0	70.0	48.0	28.0	63.0	145.0	231.0	77.0	11.0	112.0	491.0	33.0	40.0	425.0	130.0	90.0	189.0	167.0	604.0	768.0	197.0	49.0	386.0	260.0	87.0	74.0	180.0	333.0	58.0
G000023925	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	2.0	0	1.0	3.0	0	3.0	0	1.0	0	2.0	1.0	0	1.0	1.0	1.0	1.0
G000024065	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	1.0	1.0	0	0	1.0	0	0	2.0	1.0	1.0	0
G000024105	0	0	0	0	0	0	2.0	0	0	1.0	2.0	5.0	1.0	1.0	0	0	0	1.0	1.0	1.0	1.0	0	2.0	2.0	0	0	5.0	4.0	1.0
G000024205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000024225	15.0	26.0	94.0	4.0	56.0	61.0	139.0	98.0	67.0	101.0	1256.0	133.0	414.0	114.0	71.0	146.0	67.0	244.0	550.0	1582.0	231.0	15.0	147.0	393.0	203.0	145.0	250.0	343.0	19.0
G000024265	0	0	0	0	0	0	0	0	0	0	33.0	0	0	4.0	0	4.0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0
G000024285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000024345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000024405	0	2.0	0	0	1.0	1.0	1.0	2.0	0	1.0	4.0	0	0	2.0	0	1.0	1.0	2.0	2.0	6.0	1.0	0	8.0	1.0	0	0	3.0	4.0	1.0
G000024565	0	1.0	0	1.0	1.0	1.0	2.0	2.0	7.0	6.0	5.0	5.0	7.0	11.0	2.0	3.0	1.0	6.0	8.0	31.0	18.0	1.0	25.0	6.0	1.0	2.0	3.0	12.0	2.0
G000024765	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000024785	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000024865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000024885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000024905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000024925	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	1.0	0	0
G000024945	257.0	1264.0	424.0	661.0	377.0	1530.0	2452.0	2593.0	1373.0	6117.0	9360.0	2753.0	2050.0	3789.0	1333.0	1928.0	760.0	4439.0	12406.0	95821.0	6289.0	2780.0	3338.0	5153.0	1521.0	2568.0	8718.0	7437.0	777.0
G000024965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000025085	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000025205	21.0	19.0	1.0	35.0	169.0	441.0	5.0	109.0	12.0	53.0	35.0	56.0	42.0	178.0	24.0	9.0	26.0	18.0	114.0	67.0	73.0	15.0	23.0	47.0	16.0	17.0	45.0	118.0	13.0
G000025225	19.0	12.0	1.0	31.0	118.0	8.0	14.0	7.0	4.0	194.0	50.0	21.0	9.0	134.0	9.0	11.0	28.0	19.0	10.0	66.0	45.0	27.0	30.0	21.0	10.0	13.0	20.0	78.0	5.0
G000025305	0	0	0	0	0	1.0	1.0	0	1.0	0	6.0	0	1.0	1.0	1.0	0	0	3.0	4.0	29.0	2.0	0	1.0	2.0	0	1.0	6.0	4.0	0
G000025405	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0
G000025565	0	1.0	1.0	0	1.0	4.0	2.0	1.0	0	0	1.0	1.0	0	1.0	0	0	1.0	2.0	1.0	3.0	1.0	0	1.0	0	0	2.0	1.0	1.0	0
G000025925	1.0	2.0	1.0	0	1.0	2.0	1.0	1.0	1.0	1.0	7.0	5.0	4.0	6.0	2.0	3.0	1.0	8.0	4.0	13.0	13.0	0	8.0	5.0	4.0	1.0	13.0	9.0	2.0
G000025965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000026065	0	0	0	0	0	7.0	0	0	0	1.0	1.0	0	0	2.0	0	0	0	0	1.0	1.0	1.0	0	0	0	0	1.0	1.0	2.0	0
G000026105	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000026125	1.0	1.0	0	0	1.0	0	0	0	0	0	4.0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	1.0	0
G000026325	3.0	1.0	0	0	0	0	2.0	1.0	1.0	0	1.0	2.0	0	1.0	1.0	6.0	2.0	0	1.0	1.0	1.0	0	20.0	1.0	3.0	0	0	14.0	6.0
G000026345	5.0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	2.0	0	0	1.0	0	0	0	3.0	0	0	0	0	1.0	0
G000026405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000026745	39.0	37.0	6.0	88.0	286.0	274.0	41.0	103.0	17.0	520.0	124.0	141.0	110.0	463.0	205.0	22.0	76.0	62.0	184.0	160.0	128.0	76.0	64.0	92.0	29.0	45.0	90.0	281.0	17.0
G000027145	0	0	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0
G000027225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000027305	12.0	757.0	15.0	204.0	29.0	598.0	98.0	484.0	50.0	690.0	151.0	3491.0	30.0	3285.0	90.0	106.0	116.0	62.0	2569.0	1136.0	280.0	72.0	502.0	488.0	209.0	646.0	100.0	4677.0	189.0
G000056065	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	2.0	0	0	0	1.0	0	0
G000063445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000063525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000067205	1.0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	1.0	0	1.0	1.0	0
G000069185	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000069225	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0
G000069785	3.0	2.0	3.0	0	1.0	2.0	3.0	1.0	0	1.0	0	0	2.0	0	2.0	0	0	1.0	2.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	0	3.0	0
G000069945	1.0	0	0	0	0	4.0	2.0	0	0	3.0	0	1.0	1.0	0	0	1.0	3.0	1.0	0	1.0	0	0	1.0	0	1.0	13.0	4.0	5.0	0
G000069965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000072485	0	4.0	0	0	1.0	0	2.0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	1.0	0	0	0
G000091125	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000091305	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0
G000091545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000091765	2.0	1.0	0	2.0	1.0	9.0	2.0	3.0	2.0	7.0	1.0	3.0	4.0	9.0	5.0	0	1.0	3.0	12.0	2.0	3.0	3.0	1.0	1.0	0	1.0	3.0	6.0	0
G000092045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	4.0	0	1.0	0	0	4.0	1.0
G000092265	0	0	0	0	0	4.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000092365	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	2.0	1.0	0	0
G000092825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000092865	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000093085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143145	5.0	2.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	2.0	2.0	0	0	0	0	0	0	0	0	0	0	0
G000143765	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143825	0	0	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0
G000143845	0	0	0	1.0	6.0	1.0	3.0	4.0	5.0	2.0	7.0	3.0	8.0	0	1.0	1.0	0	6.0	4.0	9.0	7.0	0	5.0	5.0	3.0	4.0	2.0	5.0	0
G000143965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000144405	6708.0	25670.0	3375.0	1283.0	6550.0	37464.0	8189.0	8797.0	1431.0	11703.0	35573.0	59145.0	14248.0	18977.0	27731.0	58904.0	25126.0	53725.0	43912.0	83908.0	222512.0	6508.0	45377.0	49197.0	119314.0	13355.0	150667.0	140295.0	4879.0
G000144605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G000144625	0	6.0	0	0	2.0	1.0	2.0	0	0	1.0	1.0	0	0	2.0	1.0	0	0	2.0	3.0	14.0	1.0	0	0	1.0	0	0	2.0	2.0	0
G000144735	16.0	29.0	5.0	1.0	14.0	10.0	56.0	2.0	11.0	8.0	8.0	8.0	14.0	2.0	16.0	1.0	18.0	24.0	76.0	4.0	4.0	2.0	21.0	7.0	11.0	12.0	38.0	7.0	2.0
G000145035	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000145275	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0
G000145515	16.0	29.0	5.0	1.0	14.0	10.0	56.0	2.0	11.0	9.0	8.0	8.0	14.0	2.0	16.0	1.0	18.0	24.0	74.0	4.0	4.0	2.0	22.0	7.0	11.0	12.0	38.0	7.0	2.0
G000145555	16.0	29.0	5.0	1.0	13.0	10.0	57.0	2.0	11.0	9.0	9.0	8.0	14.0	2.0	17.0	1.0	18.0	24.0	74.0	4.0	4.0	2.0	22.0	7.0	11.0	12.0	38.0	7.0	2.0
G000146185	0	2.0	0	0	2.0	0	0	0	0	1.0	2.0	0	3.0	0	0	1.0	0	1.0	0	3.0	0	0	2.0	1.0	0	0	2.0	4.0	0
G000146285	0	0	0	0	0	2.0	0	0	0	2.0	3.0	0	2.0	2.0	0	0	0	1.0	1.0	1.0	2.0	0	2.0	1.0	0	0	1.0	0	0
G000146345	7.0	6.0	1.0	14.0	42.0	3.0	8.0	7.0	2.0	94.0	71.0	22.0	8.0	73.0	5.0	9.0	11.0	20.0	7.0	40.0	27.0	16.0	75.0	40.0	11.0	7.0	83.0	44.0	4.0
G000146675	35.0	257.0	100.0	52.0	142.0	125.0	195.0	307.0	159.0	281.0	877.0	677.0	411.0	387.0	141.0	190.0	130.0	524.0	319.0	908.0	1128.0	38.0	5200.0	635.0	240.0	352.0	870.0	378.0	62.0
G000146855	4.0	30.0	4.0	0	5.0	1.0	2.0	71.0	9.0	2.0	72.0	11.0	9.0	10.0	2.0	24.0	0	8.0	14.0	70.0	16.0	2.0	91.0	21.0	14.0	2.0	11.0	54.0	13.0
G000146895	0	0	0	0	0	0	0	0	0	1.0	3.0	0	1.0	1.0	0	0	0	1.0	1.0	1.0	1.0	0	0	0	0	0	1.0	0	0
G000147055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000147675	38.0	376.0	12.0	44.0	389.0	90.0	26.0	756.0	162.0	42.0	175.0	807.0	102.0	1125.0	111.0	524.0	8.0	611.0	140.0	2478.0	1044.0	8.0	14183.0	1252.0	595.0	779.0	1173.0	1677.0	256.0
G000148485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000148725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000148995	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000152245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0
G000152705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000152745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000152885	0	0	0	0	0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	2.0	0	0	0
G000153125	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	3.0	0	1.0	0	0	2.0	1.0
G000153885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	2.0	0	0	0	1.0	0	0
