	14458.ERR2373139	14458.ERR2373140	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373068	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373076	14458.ERR2373077	14458.ERR2373098	14458.ERR2373078	14458.ERR2373080	14458.ERR2373083	14458.ERR2373081	14458.ERR2373085	14458.ERR2373055	14458.ERR2373103	14458.ERR2373106	14458.ERR2373107	14458.ERR2373138	14458.ERR2373144	14458.ERR2373146	14458.ERR2373050	14458.ERR2373053	14458.ERR2373052	14458.ERR2373125	14458.ERR2373089	14458.ERR2373090	14458.ERR2373092	14458.ERR2373093	14458.ERR2373095	14458.ERR2373096	14458.ERR2373097	14458.ERR2373133	14458.ERR2373109	14458.ERR2373112	14458.ERR2373110	14458.ERR2373111	14458.ERR2373134	14458.ERR2373118	14458.ERR2373121	14458.ERR2373122	14458.ERR2373119	14458.ERR2373123	14458.ERR2373124	14458.ERR2373117	14458.ERR2373127	14458.ERR2373136
G001693775	0	2.0	2.0	6.0	24.0	2.0	19.0	31.0	26.0	1.0	2.0	8.0	3.0	43.0	9.0	15.0	1.0	39.0	0	5.0	7.0	16.0	11.0	0	5.0	8.0	40.0	2.0	6.0	8.0	6.0	46.0	31.0	0	4.0	0	0	4.0	1.0	7.0	3.0	2.0	4.0	9.0	90.0	32.0	9.0	11.0	5.0	3.0
G001698145	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	1.0	0	8.0	0	0	0	0	0	0	2.0
G001698165	0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	0	0	36.0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	1.0	1.0	0
G001698225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001700325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0
G001700965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001701045	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	6.0	0	0	0	0	16.0	49.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0
G001702115	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0
G001702135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	24.0	0	0	0	0	0	0	0
G001702175	0	0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	25.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	6.0	2.0	156.0	0	0	0	0	0	0	0
G001704375	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001704385	0	0	0	1.0	0	2.0	1.0	19.0	1.0	0	4.0	2.0	4.0	1.0	2.0	6.0	0	7.0	0	1.0	2.0	4.0	3.0	0	0	1.0	7.0	0	0	0	0	1.0	13.0	0	0	1.0	0	0	3.0	0	1.0	1.0	0	2.0	1.0	7.0	2.0	0	0	0
G001705175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001705425	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001708185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001708485	9.0	0	0	2.0	4.0	8.0	4.0	2.0	5.0	5.0	4.0	7.0	0	4.0	15.0	7.0	4.0	0	2.0	1.0	5.0	5.0	2.0	0	2.0	0	0	3.0	1.0	2.0	7.0	2.0	0	1.0	1.0	2.0	4.0	1.0	5.0	0	0	3.0	1.0	4.0	4.0	5.0	5.0	10.0	9.0	11.0
G001709315	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0
G001713375	0	0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	3.0	0	0	0	0	0	0	0	0	0
G001713415	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001713435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001713665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001714565	0	0	0	0	1.0	0	0	1.0	1.0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0
G001714725	15.0	1.0	6.0	2.0	8.0	15.0	0	11.0	8.0	11.0	5.0	11.0	5.0	6.0	16.0	10.0	3.0	1.0	2.0	6.0	10.0	15.0	7.0	4.0	6.0	1.0	1.0	20.0	8.0	4.0	3.0	11.0	1.0	9.0	4.0	16.0	7.0	3.0	1.0	2.0	1.0	1.0	2.0	15.0	3.0	8.0	9.0	2.0	7.0	15.0
G001717135	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G001719645	0	0	0	0	0	2.0	0	0	14.0	0	0	0	1.0	0	0	0	0	7.0	0	0	0	0	0	0	0	11.0	1.0	0	0	3.0	0	0	20.0	0	0	0	0	2.0	0	0	0	3.0	0	0	0	0	5.0	0	0	0
G001723545	0	0	0	1.0	0	0	1.0	3.0	0	0	0	1.0	0	0	0	51.0	0	0	0	0	0	1.0	1.0	0	0	0	1.0	0	1.0	0	0	1.0	2.0	0	1.0	0	0	1.0	1.0	0	1.0	0	15.0	1.0	0	0	0	1.0	1.0	0
G001723645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001729525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001742045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0
G001742205	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1583.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	2.0	0	0	0	1.0	0	0	0	0	1.0	32.0	37.0	3105.0	0	1.0	1.0	0	1.0	0	0
G001742225	2.0	0	5.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0
G001742305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001746855	5.0	17.0	11.0	5.0	29.0	14.0	20.0	15.0	115.0	1.0	6.0	11.0	4.0	13.0	12.0	31.0	8.0	453.0	0	4.0	1.0	33.0	29.0	2.0	5.0	22.0	47.0	14.0	10.0	15.0	119.0	251.0	93.0	1.0	174.0	0	1.0	9.0	5.0	57.0	1.0	19.0	5.0	8.0	56.0	41.0	56.0	340.0	5.0	0
G001748365	3.0	3.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	4.0
G001748465	3.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	4.0
G001750165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001750685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001750785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001758345	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	2.0	0	2.0	0	2.0	0	0	2.0	2.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001761345	0	2.0	2.0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	0	2.0	0	1.0	0	0	0	3.0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	1.0	0	2.0	0	1.0	0
G001767275	0	0	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	35.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	3.0	1.0	0	0	0	0	0	1.0
G001768395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001790365	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0	0
G001790435	0	0	0	1.0	0	0	0	0	14.0	0	1.0	0	0	1.0	0	0	0	5.0	0	0	1.0	0	0	0	1.0	0	5.0	0	0	1.0	2.0	3.0	3.0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	6.0	4.0	0	0
G001790445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001797105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G001797255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001799575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001799775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001800015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001801485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001807285	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001807435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001807655	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1514.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0	0	2.0	0	0	0	0	1.0	35.0	43.0	3114.0	0	0	1.0	0	0	0	0
G001808025	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001808185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G001808335	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	24.0
G001808965	0	1.0	0	0	2.0	4.0	9.0	6.0	1.0	0	2.0	4.0	3.0	0	1.0	30.0	1.0	10.0	0	1.0	6.0	4.0	6.0	0	1.0	1.0	3.0	1.0	1.0	1.0	3.0	24.0	59.0	2.0	1.0	0	0	0	9.0	3.0	1.0	0	2.0	6.0	1.0	3.0	0	26.0	1.0	2.0
G001809255	0	0	0	39.0	0	0	0	153.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	0	30.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001811135	0	0	0	0	1.0	1.0	1.0	3.0	1.0	0	0	2.0	0	0	0	4.0	1.0	1.0	0	0	1.0	5.0	1.0	0	0	1.0	2.0	1.0	2.0	0	1.0	2.0	4.0	0	1.0	0	0	1.0	0	2.0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0
G001812395	0	2.0	0	0	1.0	0	1.0	2.0	7.0	0	0	0	0	2.0	1.0	5.0	2.0	3.0	0	1.0	0	0	1.0	0	0	1.0	1.0	0	0	0	1.0	5.0	8.0	0	1.0	0	0	0	0	2.0	0	5.0	1.0	0	11.0	1.0	3.0	2.0	0	0
G001813085	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0
G001813205	16.0	51.0	8.0	4.0	23.0	380.0	32.0	37.0	717.0	10.0	14.0	38.0	22.0	59.0	19.0	43.0	31.0	26.0	1.0	14.0	8.0	8.0	15.0	7.0	25.0	769.0	69.0	60.0	15.0	104.0	291.0	596.0	202.0	33.0	459.0	4.0	15.0	28.0	2.0	18.0	199.0	697.0	0	18.0	473.0	26.0	36.0	116.0	54.0	2.0
G001814535	0	0	0	0	0	1.0	0	2.0	1.0	0	0	0	0	0	0	2.0	0	2.0	0	0	0	1.0	0	0	0	1.0	1.0	1.0	0	1.0	1.0	4.0	2.0	0	3.0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	1.0	0	0
G001814805	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	18.0	1.0	0	0	0	0	0	0	0	0	1.0
G001816025	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001828765	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G001832905	0	1.0	4.0	4.0	2.0	1.0	6.0	4.0	1.0	1.0	1.0	3.0	0	1.0	0	13.0	1.0	3.0	0	1.0	3.0	5.0	2.0	2.0	0	1.0	1.0	0	3.0	1.0	1.0	15.0	7.0	1.0	0	1.0	0	0	10.0	2.0	3.0	1.0	3.0	9.0	1.0	1.0	0	2.0	14.0	7.0
G001854105	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1529.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	2.0	0	1.0	0	1.0	0	0	0	0	1.0	32.0	36.0	3080.0	0	2.0	1.0	0	1.0	0	0
G001854245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001856685	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001865575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G001866515	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0
G001868805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001871115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001873625	0	0	0	2.0	0	2.0	0	3.0	16.0	0	1.0	1.0	0	1.0	2.0	0	0	4.0	0	0	1.0	0	1.0	0	0	1.0	8.0	0	0	0	4.0	2.0	6.0	0	0	0	0	1.0	0	0	0	0	0	0	4.0	0	7.0	6.0	0	0
G001874625	0	0	0	2.0	0	0	3.0	2.0	0	0	0	0	0	1.0	0	4.0	0	0	0	0	5.0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	10.0	1.0	0	0	1.0	0	1.0	0	0	0	0	0
G001875905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0
G001876175	0	0	0	1.0	1.0	3.0	1.0	15.0	1.0	0	0	1.0	2.0	1.0	0	44.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	1.0	0	0	0	0
G001876255	0	0	0	0	0	2.0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	1.0	2.0	0	0	0	0	0	0	0	0	5.0	5.0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G001878675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G001878775	0	0	0	2.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001884305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G001884705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001884825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G001886915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	0	0	0	0	0	0	0
G001887245	0	3.0	0	1.0	1.0	5.0	12.0	2.0	3.0	0	0	0	1.0	3.0	0	51.0	1.0	11.0	0	0	2.0	0	3.0	1.0	0	2.0	8.0	4.0	0	1.0	5.0	23.0	4.0	0	2.0	0	0	3.0	0	10.0	1.0	3.0	5.0	3.0	7.0	7.0	4.0	9.0	1.0	1.0
G001887285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001888055	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	5.0
G001889145	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001896565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001896645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	50.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	2.0	0	0
G001896655	0	0	0	0	2.0	2.0	1.0	1.0	3.0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	3.0	0	1.0	0	0	0	1.0	0	2.0	5.0	6.0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	2.0	3.0	0	0	0	0
G001897295	0	0	0	3.0	1.0	2.0	1.0	4.0	19.0	0	1.0	0	1.0	1.0	3.0	0	0	3.0	0	0	0	0	1.0	0	0	0	7.0	1.0	0	1.0	2.0	4.0	5.0	1.0	0	0	0	1.0	0	0	0	0	0	0	4.0	0	8.0	9.0	1.0	0
G001897305	0	0	0	3.0	0	2.0	0	4.0	19.0	0	1.0	0	1.0	1.0	3.0	0	0	5.0	0	0	1.0	0	1.0	0	0	0	6.0	1.0	0	0	5.0	4.0	3.0	0	0	0	0	0	0	0	0	0	0	1.0	4.0	0	7.0	7.0	1.0	0
G001897525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001897605	0	0	0	0	1.0	0	2.0	1.0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	0	0	0	0
G001898405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001898485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0
G001898935	0	0	0	0	3.0	5.0	2.0	68.0	4.0	1.0	1.0	1.0	0	1.0	0	0	0	13.0	0	0	1.0	1.0	8.0	1.0	1.0	3.0	2.0	0	6.0	4.0	0	2.0	28.0	0	4.0	0	0	0	0	0	1.0	7.0	0	0	17.0	4.0	3.0	1.0	0	5.0
G001899385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001902315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G001902575	0	1.0	0	1.0	0	3.0	1.0	2.0	4.0	1.0	0	4.0	0	0	1.0	0	0	5.0	0	1.0	0	0	3.0	0	1.0	3.0	4.0	0	0	2.0	1.0	6.0	6.0	0	16.0	1.0	0	3.0	2.0	1.0	1.0	0	0	0	18.0	5.0	0	3.0	0	0
G001902585	0	1.0	1.0	1.0	0	3.0	1.0	2.0	4.0	1.0	0	4.0	0	0	1.0	0	0	4.0	0	1.0	0	0	3.0	0	1.0	3.0	4.0	0	0	3.0	1.0	7.0	7.0	0	16.0	1.0	0	3.0	2.0	1.0	1.0	0	0	0	17.0	5.0	0	2.0	0	0
G001908775	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G001914135	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	19.0	1.0	0	0	0	0	0	0	0	0	1.0
G001914375	0	0	0	0	0	0	0	2.0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0
G001915415	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	1.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G001915435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
