	14458.ERR2373068	14458.ERR2373096	14458.ERR2373109	14458.ERR2373092	14458.ERR2373133	14458.ERR2373106	14458.ERR2373103	14458.ERR2373097	14458.ERR2373125	14458.ERR2373112	14458.ERR2373076	14458.ERR2373134	14458.ERR2373093	14458.ERR2373121	14458.ERR2373090	14458.ERR2373089	14458.ERR2373111	14458.ERR2373050	14458.ERR2373095	14458.ERR2373077	14458.ERR2373058	14458.ERR2373061	14458.ERR2373067	14458.ERR2373098	14458.ERR2373107	14458.ERR2373139	14458.ERR2373140	14458.ERR2373146	14458.ERR2373138	14458.ERR2373144	14458.ERR2373085	14458.ERR2373083	14458.ERR2373080	14458.ERR2373078	14458.ERR2373081	14458.ERR2373069	14458.ERR2373074	14458.ERR2373075	14458.ERR2373136	14458.ERR2373110	14458.ERR2373117	14458.ERR2373053	14458.ERR2373055	14458.ERR2373052	14458.ERR2373118	14458.ERR2373124	14458.ERR2373127	14458.ERR2373123	14458.ERR2373119	14458.ERR2373122
G000025225	4.0	7.0	0	16.0	0	2.0	0	17.0	5.0	6.0	1.0	1.0	98.0	6.0	5.0	3.0	10.0	2.0	19.0	4.0	0	4.0	21.0	8.0	18.0	0	3.0	7.0	18.0	15.0	3.0	6.0	11.0	2.0	96.0	20.0	23.0	48.0	10.0	78.0	18.0	7.0	32.0	21.0	4.0	6.0	2.0	25.0	38.0	57.0
G000025305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000025565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0
G000025925	1.0	0	0	9.0	0	1.0	0	2.0	0	1.0	0	0	7.0	1.0	1.0	0	1.0	0	10.0	2.0	0	0	2.0	1.0	0	0	1.0	0	0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	8.0	8.0	0	1.0	3.0	1.0	4.0	6.0	1.0	3.0	1.0	5.0	8.0	0
G000025965	0	0	1.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000025985	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	3.0	0	0	0	0	4.0	0	0	1.0	0	0	0	1.0	0	0	0	0	1.0	0
G000026225	1.0	0	0	1.0	0	1.0	0	2.0	0	1.0	0	0	1.0	9.0	0	0	0	1.0	3.0	0	0	3.0	3.0	1.0	3.0	0	0	0	1.0	1.0	0	0	1.0	1.0	0	1.0	3.0	0	1.0	13.0	0	1.0	1.0	0	0	0	0	1.0	0	0
G000026745	6.0	10.0	1.0	17.0	2.0	3.0	0	21.0	11.0	5.0	3.0	10.0	227.0	40.0	9.0	7.0	22.0	5.0	43.0	13.0	5.0	12.0	16.0	30.0	36.0	1.0	4.0	16.0	30.0	21.0	4.0	7.0	4.0	5.0	202.0	34.0	34.0	16.0	20.0	297.0	37.0	12.0	51.0	30.0	7.0	6.0	9.0	28.0	17.0	167.0
G000026945	0	0	0	0	2.0	0	0	0	1.0	0	0	4.0	63.0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0
G000056065	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000063445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000067205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0
G000069785	0	0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000069945	3.0	0	0	0	0	0	0	10.0	0	0	0	0	30.0	0	0	0	1.0	0	10.0	0	0	0	3.0	0	0	0	0	0	1.0	9.0	0	1.0	0	1.0	2.0	0	2.0	0	0	1.0	1.0	1.0	4.0	5.0	0	1.0	0	2.0	0	0
G000069965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000083545	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0
G000085865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000092045	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0
G000092285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000092365	0	0	0	2.0	0	0	0	1.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	1.0	0	0	0	0	0	0	0	0	0
G000092505	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000092825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000092845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000142905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143105	0	1.0	0	1.0	0	1.0	0	0	1.0	0	0	0	1.0	0	1.0	0	0	0	2.0	0	0	1.0	0	1.0	0	0	0	1.0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143145	4.0	7.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
G000143365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143725	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0
G000143745	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000143825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0
G000143845	62.0	5.0	0	47.0	2.0	2.0	1.0	26.0	2.0	0	1.0	7.0	12.0	0	3.0	1.0	4.0	4.0	15.0	41.0	0	1.0	1.0	6.0	1.0	0	3.0	1.0	1.0	2.0	7.0	0	5.0	0	22.0	2.0	8.0	54.0	1.0	3.0	14.0	9.0	15.0	6.0	50.0	5.0	0	26.0	57.0	0
G000143965	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000144405	4013.0	1324.0	3015.0	140182.0	1875.0	53480.0	510.0	3612.0	3434.0	25270.0	1549.0	28.0	130759.0	1694.0	9235.0	4148.0	6339.0	9557.0	20864.0	28148.0	1136.0	10376.0	15845.0	3938.0	5374.0	4377.0	26654.0	922.0	4810.0	30952.0	36664.0	26208.0	28585.0	1893.0	4826.0	22129.0	12983.0	96971.0	2993.0	1182.0	119748.0	51091.0	64656.0	49404.0	2611.0	79833.0	3545.0	67441.0	112135.0	7194.0
G000144605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000144625	0	0	0	1.0	0	0	0	7.0	0	1.0	0	0	4.0	1.0	1.0	1.0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	0	0	2.0	3.0	10.0	0	0	3.0	0	3.0	14.0	1.0	1.0	0	1.0	10.0	0
G000144675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000145035	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	1.0	1.0	0	1.0	0	1.0	2.0	0
G000145275	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0
G000145635	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000146045	0	0	0	2.0	0	0	0	0	0	0	0	0	0	6678.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	1.0	0	2.0	0	0
G000146185	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	2.0	0	0	1.0	0	2.0	0	0	0	1.0	0	0	0	0	0	1.0	1.0	0	9.0	0	0	1.0	0	1.0	6.0	0	0	1.0	0	1.0	6.0	1.0	1.0	0	0	4.0	0
G000146285	1.0	0	0	1.0	0	1.0	0	2.0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0
G000146325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000146345	3.0	2.0	0	37.0	0	3.0	0	28.0	3.0	2.0	0	2.0	52.0	2.0	7.0	3.0	5.0	2.0	28.0	7.0	1.0	4.0	16.0	4.0	9.0	1.0	4.0	3.0	8.0	12.0	1.0	3.0	4.0	5.0	42.0	17.0	10.0	20.0	3.0	27.0	34.0	10.0	50.0	20.0	2.0	3.0	3.0	13.0	54.0	19.0
G000146675	148.0	7.0	11.0	382.0	8.0	112.0	4.0	333.0	51.0	85.0	21.0	53.0	639.0	48.0	95.0	38.0	142.0	35.0	917.0	399.0	31.0	34.0	183.0	65.0	45.0	15.0	62.0	24.0	91.0	235.0	93.0	126.0	193.0	22.0	113.0	99.0	430.0	3200.0	23.0	46.0	601.0	221.0	435.0	447.0	105.0	220.0	29.0	485.0	966.0	28.0
G000146895	1.0	0	0	1.0	0	0	0	2.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	0	0
G000146915	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000147675	1067.0	15.0	52.0	108.0	47.0	342.0	11.0	37.0	3.0	405.0	77.0	28.0	4603.0	6.0	180.0	406.0	20.0	22.0	1530.0	31.0	21.0	95.0	1156.0	420.0	61.0	48.0	185.0	13.0	435.0	464.0	10.0	243.0	1390.0	112.0	101.0	449.0	457.0	1686.0	167.0	32.0	69.0	1198.0	2042.0	1915.0	591.0	1128.0	40.0	2435.0	3735.0	145.0
G000148565	151.0	139.0	92.0	643.0	133.0	358.0	11.0	2005.0	564.0	247.0	137.0	1113.0	7685.0	181.0	388.0	455.0	3930.0	61.0	4836.0	468.0	511.0	483.0	675.0	1533.0	815.0	103.0	111.0	488.0	957.0	397.0	267.0	271.0	532.0	687.0	28467.0	6803.0	1703.0	587.0	1232.0	1769.0	1198.0	514.0	2563.0	1575.0	1016.0	777.0	1610.0	827.0	617.0	2718.0
G000148585	2164.0	2536.0	301.0	1585.0	2169.0	5352.0	176.0	1088.0	1436.0	1025.0	2342.0	4619.0	35763.0	2102.0	3064.0	5968.0	12739.0	778.0	15411.0	7286.0	7630.0	10218.0	5192.0	6437.0	10324.0	264.0	812.0	7301.0	9362.0	7302.0	4290.0	1158.0	3101.0	1677.0	31099.0	22324.0	11782.0	1722.0	34631.0	26774.0	1584.0	4032.0	8148.0	4362.0	121.0	1474.0	26778.0	2006.0	2332.0	41632.0
G000149035	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000149205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000149425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000149645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000149685	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000149755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000150705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0
G000150955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000151355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000151545	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	2.0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0
G000152245	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0
G000152885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000153625	236.0	15.0	45.0	221.0	37.0	111.0	11.0	321.0	85.0	42.0	38.0	248.0	1115.0	1.0	104.0	56.0	84.0	39.0	4200.0	279.0	188.0	54.0	402.0	201.0	197.0	15.0	62.0	47.0	77.0	220.0	65.0	109.0	275.0	277.0	345.0	279.0	1541.0	522.0	84.0	76.0	1083.0	355.0	2513.0	1594.0	179.0	139.0	84.0	2098.0	1103.0	113.0
G000153885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0
G000153905	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	1.0	0	0	0	0	2.0	0	1.0	0	1.0	0	0	0	0	0	2.0	0	0	2.0	1.0	0	1.0	0	3.0	2.0	0	0	0	1.0	1.0	3.0	0	1.0	0	1.0	1.0	0
G000153925	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000154065	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	3.0	0	0	1.0	0	2.0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	1.0	0	0
G000154105	2.0	0	0	13.0	0	1.0	0	6.0	0	1.0	0	0	8.0	0	3.0	0	10.0	0	19.0	2.0	0	0	9.0	2.0	2.0	0	1.0	0	32.0	3.0	1.0	8.0	2.0	1.0	2.0	1.0	8.0	8.0	0	1.0	7.0	1.0	7.0	12.0	0	6.0	0	7.0	20.0	1.0
G000154125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	2.0	0	1.0	0	0	0	0	0	0	0	1.0	1.0	0	2.0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0
G000154205	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	6.0	0	0	0	2.0	0	3.0	0	0	0	1.0	4.0	0	4.0	0	0	0	0	6.0	10.0	0	2.0	0	1.0	2.0	0	0	6.0	0	0	4.0	1.0
G000154285	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	1.0	0	4.0	1.0	0	0	0	1.0	1.0	2.0	0	0	0	1.0	1.0	0
G000154305	0	0	0	0	0	0	0	1.0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0
G000154365	1.0	0	0	0	0	0	0	5.0	0	0	0	0	1.0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	1.0	0	0	1.0	1.0	0	1.0	0	0	0	2.0	2.0	0
G000154405	90.0	73.0	19.0	122.0	14.0	243.0	1.0	1009.0	37.0	109.0	37.0	1168.0	336.0	1.0	302.0	28.0	146.0	74.0	867.0	170.0	105.0	26.0	224.0	331.0	32.0	14.0	96.0	29.0	53.0	416.0	206.0	32.0	193.0	56.0	839.0	202.0	453.0	1006.0	39.0	140.0	562.0	697.0	620.0	486.0	282.0	578.0	23.0	632.0	415.0	46.0
G000154425	1.0	0	0	1.0	0	0	0	6.0	1.0	0	0	0	2.0	0	0	0	0	0	2.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	1.0	1.0	0	0	0	0	1.0	2.0	1.0	1.0	0	12.0	9.0	0
G000154445	0	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	1.0	1.0	0	0	0	0	1.0	2.0	0	0	0	1.0	1.0	0
G000154465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0
G000154505	1.0	0	1.0	3.0	0	1.0	0	6.0	1.0	0	0	0	7.0	0	2.0	0	2.0	1.0	12.0	3.0	0	1.0	1.0	1.0	0	0	0	0	4.0	1.0	0	0	3.0	0	14.0	1.0	4.0	2.0	0	0	1.0	2.0	10.0	5.0	0	3.0	0	3.0	24.0	1.0
G000154525	2.0	1.0	0	11.0	0	1.0	0	5.0	0	2.0	0	1.0	49.0	1.0	2.0	0	10.0	0	20.0	3.0	1.0	1.0	11.0	1.0	3.0	1.0	1.0	0	28.0	5.0	1.0	8.0	2.0	1.0	2.0	2.0	8.0	19.0	0	2.0	6.0	1.0	12.0	11.0	1.0	7.0	1.0	7.0	45.0	0
G000154565	1.0	0	0	2.0	0	1.0	0	2.0	0	0	0	0	8.0	0	1.0	0	2.0	0	10.0	1.0	0	1.0	1.0	1.0	0	2.0	0	0	2.0	0	0	0	2.0	0	13.0	1.0	2.0	1.0	0	0	0	0	7.0	3.0	0	2.0	0	0	19.0	0
G000154845	1.0	0	0	14.0	0	2.0	0	5.0	0	2.0	1.0	0	11.0	0	3.0	2.0	10.0	1.0	23.0	2.0	0	13.0	10.0	2.0	1.0	0	1.0	1.0	44.0	4.0	1.0	27.0	12.0	1.0	0	0	13.0	9.0	0	3.0	8.0	1.0	8.0	12.0	0	7.0	0	16.0	21.0	0
G000154985	2.0	0	0	8.0	1.0	2.0	0	6.0	13.0	3.0	1.0	13.0	48.0	10.0	3.0	3.0	11.0	13.0	24.0	2.0	4.0	3.0	3.0	2.0	3.0	0	1.0	3.0	3.0	4.0	4.0	2.0	2.0	1.0	34.0	18.0	5.0	9.0	4.0	7.0	49.0	5.0	9.0	10.0	11.0	12.0	5.0	4.0	6.0	12.0
G000155205	0	0	0	2.0	0	0	0	16.0	0	0	0	0	2.0	1.0	0	0	10.0	0	14.0	0	0	0	1.0	0	0	0	0	0	0	0	0	2.0	0	0	2.0	1.0	2.0	3.0	0	1.0	1.0	4.0	6.0	6.0	0	2.0	0	5.0	7.0	0
G000155815	2.0	0	0	13.0	0	1.0	0	5.0	0	2.0	0	0	48.0	0	2.0	0	8.0	1.0	23.0	1.0	0	1.0	9.0	1.0	4.0	0	22.0	0	33.0	4.0	4.0	9.0	1.0	0	1.0	0	5.0	8.0	0	6.0	10.0	1.0	10.0	21.0	0	6.0	0	6.0	23.0	0
G000155955	0	0	0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	3.0	0	1.0	0	0	1.0	0	0	6.0	0
G000156015	0	0	0	1.0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	0
G000156055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0	0	0	0	0	0
G000156075	1.0	0	0	12.0	0	1.0	0	5.0	0	1.0	0	0	11.0	0	2.0	0	9.0	0	19.0	0	2.0	1.0	10.0	1.0	1.0	0	1.0	0	32.0	3.0	0	14.0	2.0	0	1.0	0	7.0	8.0	0	2.0	7.0	1.0	7.0	12.0	0	6.0	0	6.0	20.0	0
G000156195	22.0	0	5.0	342.0	2.0	20.0	2.0	1.0	0	2.0	12.0	0	394.0	0	9.0	12.0	41.0	33.0	123.0	1.0	39.0	0	236.0	58.0	14.0	0	24.0	5.0	20.0	9.0	102.0	24.0	13.0	1.0	1.0	139.0	58.0	74.0	12.0	10.0	51.0	2.0	101.0	0	0	92.0	0	245.0	536.0	0
G000156215	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	2.0	0	2.0	1.0	0
G000156495	3.0	1.0	0	4.0	2.0	3.0	0	3.0	1.0	2.0	1.0	0	25.0	0	1.0	0	5.0	0	26.0	4.0	1.0	1.0	26.0	2.0	5.0	1.0	2.0	1.0	18.0	6.0	1.0	6.0	2.0	1.0	6.0	4.0	13.0	177.0	0	2.0	4.0	16.0	19.0	11.0	1.0	10.0	1.0	7.0	50.0	1.0
G000156535	0	0	0	1.0	0	0	0	5.0	0	0	0	0	1.0	1.0	0	0	1.0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	2.0	0	0	1.0	0	2.0	0	1.0	2.0	0	1.0	2.0	1.0	1.0	0	1.0	1.0	0	2.0	6.0	1.0
G000156575	4.0	7.0	2.0	12.0	0	3.0	0	10.0	3.0	6.0	1.0	3.0	79.0	5.0	5.0	4.0	5.0	4.0	23.0	3.0	0	4.0	12.0	6.0	12.0	0	3.0	6.0	22.0	11.0	1.0	3.0	7.0	2.0	67.0	10.0	21.0	19.0	8.0	52.0	43.0	7.0	32.0	30.0	3.0	4.0	1.0	17.0	30.0	37.0
G000156615	2.0	1.0	0	0	0	1.0	0	2.0	0	0	0	0	7.0	0	0	0	0	0	4.0	0	0	0	1.0	1.0	1.0	0	0	0	0	7.0	1.0	2.0	0	0	1.0	0	0	1.0	0	0	1.0	0	1.0	2.0	1.0	3.0	2.0	0	0	1.0
G000156655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G000156675	0	0	1.0	0	0	0	0	0	1.0	0	0	0	2.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	1.0	0	1.0	0	3.0	1.0	0	0	0	2.0	2.0	2.0	0	0	0	1.0	1.0	0
G000157355	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	1.0	1.0	0	1.0	0	0	0	0	0	1.0	0	0	0	1.0	0	0	0	0	0	1.0	0	1.0	0	1.0	0	0	0	1.0	0	0	0	0	0	0	1.0
